"FileName"	"SizeMB"	"LocalPath"	"VisibleInGitHubApi"	"CandidateToMove"	"TargetPathInGrins2"	"TargetAlreadyExists"	"LastWriteTime"
"Squirrel Squirt Grin B&W.jpg"	"0.232"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Squirrel Squirt Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Squirrel Squirt Grin B&W.jpg"	"False"	"2026-05-08 06:53:02"
"Squirrel Squirt Grin COLOR.jpg"	"0.181"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Squirrel Squirt Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Squirrel Squirt Grin COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"squirrel squirt grin head - B&W - trace girl - png.jpg"	"0.269"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\squirrel squirt grin head - B&W - trace girl - png.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\squirrel squirt grin head - B&W - trace girl - png.jpg"	"False"	"2026-05-08 06:53:03"
"Squirrel Squirt Grin Head COLOR.jpg"	"0.186"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Squirrel Squirt Grin Head COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Squirrel Squirt Grin Head COLOR.jpg"	"False"	"2026-05-07 18:37:32"
"Squirrel Squirt Grin Head ORIGINAL.jpg"	"0.089"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Squirrel Squirt Grin Head ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Squirrel Squirt Grin Head ORIGINAL.jpg"	"False"	"2026-05-07 18:58:01"
"Staples Pigeon Grin front B&W.jpg"	"0.412"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin front B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin front B&W.jpg"	"False"	"2026-05-08 06:52:45"
"Staples Pigeon Grin front COLOR.jpg"	"0.495"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin front COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin front COLOR.jpg"	"False"	"2026-05-08 06:52:45"
"Staples Pigeon Grin front ORIGINAL.jpg"	"0.076"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin front ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin front ORIGINAL.jpg"	"False"	"2026-05-07 18:58:01"
"Staples Pigeon Grin side B&W.jpg"	"0.446"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin side B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin side B&W.jpg"	"False"	"2026-05-08 06:52:45"
"Staples Pigeon Grin side COLOR.jpg"	"0.158"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin side COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Staples Pigeon Grin side ORIGINAL.jpg"	"0.079"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Staples Pigeon Grin side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Staples Pigeon Grin side ORIGINAL.jpg"	"False"	"2026-05-07 18:36:35"
"Starskull Trooper Grin B&W.jpg"	"0.427"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Starskull Trooper Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Starskull Trooper Grin B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Starskull Trooper Grin COLOR.jpg"	"0.291"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Starskull Trooper Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Starskull Trooper Grin COLOR.jpg"	"False"	"2026-05-08 06:36:38"
"Starskull Trooper Grin ORIGINAL.jpeg"	"0.268"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Starskull Trooper Grin ORIGINAL.jpeg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Starskull Trooper Grin ORIGINAL.jpeg"	"False"	"2026-05-07 18:38:40"
"Stewie Grin B&W.jpg"	"0.319"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stewie Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stewie Grin B&W.jpg"	"False"	"2026-05-08 06:36:52"
"Stewie Grin COLOR.jpg"	"0.38"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stewie Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stewie Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Stewie Grin ORIGINAL.jpg"	"0.085"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stewie Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stewie Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:52:24"
"Stitch Grin B&W.jpg"	"0.122"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stitch Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stitch Grin B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Stitch Grin COLOR.jpg"	"0.434"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stitch Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stitch Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Stitch Grin ORIGINAL COLOR.jpg"	"0.129"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stitch Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stitch Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:15"
"Stitch Grin ORIGINAL.jpg"	"0.141"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stitch Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stitch Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:37:32"
"Stormtrooper Grin B&W.jpg"	"0.293"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stormtrooper Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stormtrooper Grin B&W.jpg"	"False"	"2026-05-08 06:53:03"
"Stormtrooper Grin COLOR.jpg"	"0.439"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stormtrooper Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stormtrooper Grin COLOR.jpg"	"False"	"2026-05-08 06:53:03"
"Stormtrooper Grin ORIGINAL.jpg"	"0.233"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Stormtrooper Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Stormtrooper Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:53:54"
"Street Fighter Guile Grin B&W.jpg"	"0.131"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Street Fighter Guile Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Street Fighter Guile Grin B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Street Fighter Guile Grin COLOR.jpg"	"0.382"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Street Fighter Guile Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Street Fighter Guile Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Street Fighter Guile Grin ORIGINAL.jpg"	"0.629"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Street Fighter Guile Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Street Fighter Guile Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:58:01"
"Sugar Clown Grin B&W.jpg"	"0.338"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin B&W.jpg"	"False"	"2026-05-08 06:52:45"
"Sugar Clown Grin back B&W.jpg"	"0.43"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin back B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin back B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Sugar Clown Grin back COLOR.jpg"	"0.299"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin back COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin back COLOR.jpg"	"False"	"2026-05-08 06:53:02"
"Sugar Clown Grin back ORIGINAL.jpg"	"0.257"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin back ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin back ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Sugar Clown Grin COLOR.jpg"	"0.185"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin COLOR.jpg"	"False"	"2026-05-07 19:03:08"
"Sugar Clown Grin left side COLOR.jpg"	"0.442"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin left side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin left side COLOR.jpg"	"False"	"2026-05-08 06:52:45"
"Sugar Clown Grin left side ORIGINAL.jpg"	"0.293"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin left side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin left side ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Sugar Clown Grin ORIGINAL.jpg"	"0.305"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Sugar Clown Grin right side B&W.jpg"	"0.266"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin right side B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin right side B&W.jpg"	"False"	"2026-05-08 06:53:02"
"Sugar Clown Grin right side COLOR.jpg"	"0.386"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin right side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin right side COLOR.jpg"	"False"	"2026-05-08 06:52:45"
"Sugar Clown Grin right side ORIGINAL.jpg"	"0.282"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Clown Grin right side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Clown Grin right side ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Sugar Diabetic Bear Grin B&W.jpg"	"0.433"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Diabetic Bear Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Diabetic Bear Grin B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Sugar Diabetic Bear Grin COLOR.jpg"	"0.345"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Diabetic Bear Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Diabetic Bear Grin COLOR.jpg"	"False"	"2026-05-07 18:56:43"
"Sugar Diabetic Bear Grin ORIGINAL.jpg"	"0.294"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Diabetic Bear Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Diabetic Bear Grin ORIGINAL.jpg"	"False"	"2026-05-07 19:03:08"
"Sugar Smack Grin B&W.jpg"	"0.279"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Smack Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Smack Grin B&W.jpg"	"False"	"2026-05-08 06:36:59"
"Sugar Smack Grin COLOR.jpg"	"0.297"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Smack Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Smack Grin COLOR.jpg"	"False"	"2026-05-08 06:36:59"
"Sugar Smack Grin ORIGINAL.jpg"	"0.315"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Sugar Smack Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Sugar Smack Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Surf Girl Grin B&W.png"	"0.326"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Surf Girl Grin B&W.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Surf Girl Grin B&W.png"	"False"	"2026-03-21 07:20:51"
"Surf Girl Grin ORIGINAL COLOR 2.jpg"	"0.203"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Surf Girl Grin ORIGINAL COLOR 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Surf Girl Grin ORIGINAL COLOR 2.jpg"	"False"	"2026-05-08 06:35:13"
"Surf Girl Grin ORIGINAL COLOR.jpg"	"0.094"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Surf Girl Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Surf Girl Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:12:28"
"Surf Girl Grin ORIGINAL.jpg"	"0.083"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Surf Girl Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Surf Girl Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:55:22"
"Taz Grin B&W.jpg"	"0.391"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Taz Grin circle B&W.jpg"	"0.222"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin circle B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin circle B&W.jpg"	"False"	"2026-05-07 18:37:32"
"Taz Grin circle COLOR.jpg"	"0.316"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin circle COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin circle COLOR.jpg"	"False"	"2026-05-08 06:36:15"
"Taz Grin COLOR.jpg"	"0.284"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin COLOR.jpg"	"False"	"2026-05-08 06:36:39"
"Taz Grin Flower Face ORIGINAL.jpg"	"0.053"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin Flower Face ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin Flower Face ORIGINAL.jpg"	"False"	"2026-05-08 05:41:18"
"Taz Grin Flower Face.jpg"	"0.053"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin Flower Face.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin Flower Face.jpg"	"False"	"2026-03-21 07:27:04"
"Taz Grin ORIGINAL.jpg"	"0.316"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Taz Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Taz Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:49:49"
"Techno Kitten Grin B&W.jpg"	"0.246"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Techno Kitten Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Techno Kitten Grin B&W.jpg"	"False"	"2026-05-08 06:36:52"
"Techno Kitten Grin COLOR.jpg"	"0.398"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Techno Kitten Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Techno Kitten Grin COLOR.jpg"	"False"	"2026-05-08 06:53:03"
"Techno Kitten Grin ORIGINAL.jpg"	"0.318"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Techno Kitten Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Techno Kitten Grin ORIGINAL.jpg"	"False"	"2026-05-07 19:03:08"
"Teddy Bear Grin COLOR.png"	"0.313"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin COLOR.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin COLOR.png"	"False"	"2026-03-21 07:22:34"
"Teddy Bear Grin ORIGINAL COLOR.jpg"	"0.098"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:39"
"Teddy Bear Grin ORIGINAL.jpg"	"0.178"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Teddy Bear Grin Standing B&W.jpg"	"0.498"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin Standing B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin Standing B&W.jpg"	"False"	"2026-05-08 06:53:03"
"Teddy Bear Grin Standing card.png"	"0.208"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin Standing card.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin Standing card.png"	"False"	"2026-03-21 07:28:52"
"Teddy Bear Grin Standing COLOR.jpg"	"0.414"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin Standing COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin Standing COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Teddy Bear Grin Standing ORIGINAL COLOR.jpg"	"0.064"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teddy Bear Grin Standing ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teddy Bear Grin Standing ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:49:49"
"Telegrinnie B&W.jpg"	"0.338"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie B&W.jpg"	"False"	"2026-05-08 06:36:39"
"Telegrinnie COLOR.jpg"	"0.188"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie COLOR.jpg"	"False"	"2026-05-07 19:03:08"
"Telegrinnie ORIGINAL COLOR.jpg"	"0.062"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:39"
"Telegrinnie ORIGINAL.jpg"	"0.092"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie ORIGINAL.jpg"	"False"	"2026-05-07 18:58:01"
"Telegrinnie side B&W.jpg"	"0.087"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie side B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie side B&W.jpg"	"False"	"2026-05-07 18:38:39"
"Telegrinnie side COLOR.jpg"	"0.188"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie side COLOR.jpg"	"False"	"2026-05-07 19:03:08"
"Telegrinnie side ORIGINAL.jpg"	"0.426"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Telegrinnie side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Telegrinnie side ORIGINAL.jpg"	"False"	"2026-03-21 07:24:46"
"Teletubby Grin Flying B&W.jpg"	"0.373"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teletubby Grin Flying B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teletubby Grin Flying B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Teletubby Grin Flying COLOR.jpg"	"0.43"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teletubby Grin Flying COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teletubby Grin Flying COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Teletubby Grin Flying ORIGINAL.jpg"	"0.252"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Teletubby Grin Flying ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Teletubby Grin Flying ORIGINAL.jpg"	"False"	"2026-05-07 18:38:39"
"three-eyed monster grin ORIGINAL.jpg"	"0.205"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\three-eyed monster grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\three-eyed monster grin ORIGINAL.jpg"	"False"	"2026-05-24 18:19:09"
"Tiger Grin 2 ORIGINAL colorway 1.jpg"	"0.187"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Grin 2 ORIGINAL colorway 1.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Grin 2 ORIGINAL colorway 1.jpg"	"False"	"2026-05-08 06:07:11"
"Tiger Grin 2 ORIGINAL colorway 2.jpg"	"0.182"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Grin 2 ORIGINAL colorway 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Grin 2 ORIGINAL colorway 2.jpg"	"False"	"2026-05-08 06:07:11"
"Tiger Grin 2 ORIGINAL.jpg"	"0.307"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Grin 2 ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Grin 2 ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Tiger Grin ORIGINAL COLOR.jpg"	"0.151"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Tiger Grin ORIGINAL.jpg"	"0.105"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Tiger Sphinx B&W.jpg"	"0.391"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx B&W.jpg"	"False"	"2026-05-08 06:52:54"
"Tiger Sphinx Grin ORIGINAL COLOR.jpg"	"0.302"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:38:39"
"Tiger Sphinx Grin ORIGINAL.jpg"	"0.133"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx Grin ORIGINAL.jpg"	"False"	"2026-05-10 05:28:07"
"Tiger Sphinx Side B&W.jpg"	"0.197"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx Side B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx Side B&W.jpg"	"False"	"2026-05-07 18:58:01"
"Tiger Sphinx side COLOR.jpg"	"0.407"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx side COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx side COLOR.jpg"	"False"	"2026-05-08 06:52:54"
"Tiger Sphinx Side ORIGINAL.jpg"	"0.073"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Tiger Sphinx Side ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Tiger Sphinx Side ORIGINAL.jpg"	"False"	"2026-05-07 18:55:22"
"Timid Shark Grin B&W.jpg"	"0.128"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timid Shark Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timid Shark Grin B&W.jpg"	"False"	"2026-05-07 18:56:43"
"Timid Shark Grin COLOR.jpg"	"0.476"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Timid Shark Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Timid Shark Grin COLOR.jpg"	"False"	"2026-05-08 06:52:54"
